0.0608754,0.00480712
0.0628869,0.00639515
0.056063,0.00472326
0.0679607,0.00473964
0.0344839,0.00554455
0.0293355,0.00711826
0.0289037,0.00418506
0.0271244,0.004071
0.0309225,0.00466714
0.0330188,0.00476841
0.0304263,0.00468762
0.0211701,0.00491655
0.0213074,0.0048251
0.023334,0.00461724
0.0271007,0.00433918
0.0624713,0.00440937
0.0337148,0.00601645
0.0167257,0.00526674
0.00703547,0.0104482
0.0118977,0.00593704
0.0117087,0.00704659
0.0184568,0.00656173
0.0250959,0.00674916
0.0210569,0.00561934
0.025291,0.00472336
0.0425058,0.00392896
0.034187,0.00333196
0.052398,0.00437118
0.0404474,0.00366935
0.0476638,0.00460797
0.0495889,0.00455892
0.0465047,0.00415109
0.0413228,0.0036795
0.0565199,0.00350052
0.0432675,0.00347733
0.0694089,0.00412815
