2,0,1
2.00017,0.000113141,0.999989
2.00129,0.000882724,0.999913
2.00419,0.00286188,0.999716
2.00954,0.00652811,0.999345
2.01792,0.0122631,0.998757
2.02978,0.0203781,0.997911
2.04544,0.0311069,0.996775
2.06513,0.0446016,0.995325
2.08909,0.0610269,0.993533
2.11732,0.0803882,0.991388
2.1499,0.102751,0.988872
2.18679,0.128082,0.985978
2.22759,0.156115,0.982726
2.27273,0.187151,0.979071
2.32136,0.220606,0.975071
2.37394,0.256813,0.970677
2.42954,0.295125,0.965958
2.4886,0.335861,0.960867
2.55018,0.378381,0.955476
2.61435,0.42273,0.949775
2.68078,0.468698,0.943785
2.74924,0.51613,0.937522
2.81937,0.564795,0.931013
2.89078,0.614427,0.924295
2.96327,0.664895,0.917384
3.03697,0.716313,0.910266
3.11102,0.768085,0.903028
3.18518,0.820067,0.895693
3.2592,0.872089,0.888292
3.33355,0.924508,0.880782
3.40758,0.976882,0.873232
3.4811,1.02909,0.865666
3.55404,1.08112,0.858094
3.62626,1.13289,0.850533
3.67397,1.16724,0.845504
3.72114,1.20131,0.840506
3.76775,1.23507,0.835544
3.81395,1.26862,0.830605
3.85971,1.30195,0.82569
3.90498,1.33502,0.820808
3.94963,1.36774,0.81597
3.99374,1.40018,0.811171
4.0373,1.43234,0.806411
4.08026,1.46421,0.801692
4.12229,1.49556,0.797053
4.16381,1.52673,0.792444
4.20448,1.5575,0.787901
4.24437,1.58794,0.783415
4.28332,1.61797,0.779002
4.32149,1.64772,0.774643
4.35864,1.67707,0.77036
4.39485,1.70609,0.766145
4.42995,1.7347,0.762012
4.46406,1.76301,0.757947
4.49704,1.79096,0.753962
4.52883,1.81853,0.750062
4.55945,1.84575,0.746243
4.5792,1.86371,0.743744
4.59854,1.88152,0.741274
4.61722,1.89887,0.738878
4.63555,1.91596,0.736521
4.65351,1.93269,0.734214
4.67106,1.94898,0.731967
4.68829,1.96486,0.729774
4.7051,1.9802,0.727649
4.72159,1.99506,0.725583
4.73782,2.00948,0.723571
4.75354,2.02324,0.721642
4.76901,2.03655,0.719766
4.7841,2.04932,0.717956
4.79886,2.0616,0.716206
4.81325,2.07338,0.714518
4.82727,2.08467,0.71289
4.84089,2.0955,0.71132
4.85407,2.10585,0.709812
4.86685,2.1158,0.708356
4.8791,2.1253,0.706961
4.89098,2.1345,0.705607
4.90227,2.14329,0.704313
4.91313,2.15183,0.703055
4.92338,2.16003,0.701851
4.93315,2.16804,0.700679
4.94227,2.17577,0.699555
4.95088,2.1834,0.698458
4.95882,2.19082,0.697402
4.96618,2.19816,0.696371
4.97289,2.2054,0.69537
4.97896,2.2126,0.694394
4.98438,2.21977,0.693441
4.98914,2.22695,0.692507
4.99323,2.23414,0.691593
4.99666,2.24141,0.690692
4.99941,2.2487,0.689812
5.00151,2.25614,0.688938
