0,0,0
2,0,1
2.00005,3.28027e-05,0.99997
2.00014,9.58099e-05,0.999914
2.00045,0.000315464,0.999716
2.00104,0.000727797,0.999346
2.00198,0.00138507,0.998756
2.00333,0.00233219,0.997908
2.00514,0.00359871,0.996775
2.00746,0.00522418,0.995323
2.01032,0.00722972,0.993534
2.01376,0.00964008,0.991388
2.01778,0.0124633,0.988879
2.02243,0.0157192,0.98599
2.02767,0.0194004,0.98273
2.03355,0.0235256,0.979084
2.04003,0.0280722,0.975074
2.04713,0.0330573,0.970687
2.05479,0.0384369,0.965963
2.06305,0.0442399,0.96088
2.07183,0.050412,0.955488
2.08116,0.0569744,0.949769
2.09095,0.0638625,0.943784
2.10122,0.0710875,0.937525
2.11192,0.0786238,0.931017
2.12301,0.0864301,0.924298
2.13446,0.0944993,0.917377
2.14621,0.102788,0.910294
2.15825,0.111284,0.903062
2.17053,0.119947,0.895719
2.18299,0.128754,0.888286
2.19564,0.137688,0.880779
2.20839,0.146711,0.873235
2.22126,0.155817,0.865659
2.23418,0.16497,0.858085
2.24714,0.174148,0.850531
2.26009,0.183335,0.843015
2.273,0.192499,0.835562
2.28588,0.201656,0.828163
2.29866,0.210741,0.820871
2.31134,0.219768,0.813675
2.32391,0.22872,0.806592
2.33634,0.237583,0.799633
2.34858,0.246323,0.792826
2.36065,0.254953,0.78616
2.37252,0.263444,0.779661
2.38423,0.27183,0.773303
2.39563,0.28001,0.767161
2.40682,0.288046,0.76119
2.41776,0.29591,0.755412
2.42845,0.303608,0.749821
2.43884,0.311104,0.744444
2.44901,0.318454,0.739241
2.45882,0.325551,0.734287
2.46837,0.332468,0.72953
2.47763,0.339198,0.724975
2.4866,0.34572,0.720636
2.49525,0.352024,0.716517
2.5036,0.358131,0.712606
2.51164,0.364013,0.708917
2.5194,0.369713,0.705423
2.52682,0.37517,0.702161
2.53397,0.380449,0.699089
2.54079,0.385496,0.696238
2.54732,0.390344,0.693585
2.55357,0.394998,0.691127
2.55953,0.399452,0.688866
2.56404,0.402832,0.687226
2.56719,0.40518,0.686156
2.57113,0.408112,0.68493
2.57525,0.411145,0.683805
2.57968,0.414368,0.682769
2.58449,0.417835,0.681824
2.58969,0.421551,0.68098
2.5954,0.425584,0.680228
2.60166,0.429973,0.679568
2.60849,0.434728,0.679002
2.61593,0.439878,0.678527
2.62402,0.445452,0.67814
2.63272,0.451419,0.677842
2.6421,0.45784,0.677628
2.65213,0.464689,0.677496
2.66283,0.471981,0.677442
2.67417,0.479708,0.677464
2.68616,0.487868,0.677558
2.69877,0.496458,0.67772
2.71197,0.505451,0.677947
2.72579,0.514871,0.678235
2.74011,0.524651,0.67858
2.7549,0.534762,0.678975
2.77021,0.545252,0.67942
2.78594,0.556057,0.679908
2.8021,0.567181,0.680437
2.81864,0.578592,0.681002
2.83557,0.59031,0.681602
2.85266,0.602181,0.682225
2.86952,0.613937,0.682847
2.8761,0.618545,0.683084
2.88819,0.627046,0.683504
2.90073,0.635918,0.683909
2.91372,0.645179,0.684293
2.92721,0.654865,0.684648
2.9413,0.665061,0.684973
2.95596,0.675754,0.685264
2.97127,0.687002,0.68552
2.98723,0.69882,0.68574
3.00387,0.711222,0.685925
3.02109,0.724144,0.686075
3.03903,0.737694,0.686194
3.05749,0.751726,0.686284
3.07668,0.766405,0.68635
3.09633,0.781512,0.686397
3.11658,0.797175,0.686429
3.13739,0.813354,0.686455
3.1586,0.829928,0.686479
3.18024,0.846922,0.686511
3.20225,0.864297,0.686558
3.22463,0.882043,0.686629
3.24722,0.90004,0.686733
3.27005,0.91832,0.686879
3.29302,0.936801,0.687078
3.3161,0.955453,0.68734
3.33917,0.974184,0.687675
3.36231,0.993058,0.688096
3.38536,1.01195,0.688612
3.40825,1.0308,0.689233
3.43053,1.0489,0.689929
3.44025,1.05642,0.690236
3.45884,1.06997,0.690796
3.48052,1.08452,0.691392
3.50555,1.10006,0.69201
3.53473,1.11697,0.692652
3.56818,1.13528,0.693308
3.60624,1.15517,0.693976
3.64524,1.17486,0.694594
3.66428,1.18429,0.694874
3.69676,1.20015,0.695322
3.73168,1.21698,0.695767
3.76905,1.23481,0.696206
3.80889,1.25372,0.69664
3.85118,1.27373,0.697066
3.89576,1.29483,0.697483
3.94268,1.31708,0.697889
3.99167,1.34044,0.698284
4.04277,1.36497,0.698668
4.09334,1.38947,0.699022
4.11369,1.39943,0.699158
4.15048,1.4176,0.699393
4.18805,1.4364,0.69962
4.22647,1.45593,0.699839
4.26571,1.47621,0.70005
4.30565,1.49721,0.700253
4.34638,1.51903,0.700446
4.38771,1.54159,0.70063
4.42967,1.56494,0.700804
4.4722,1.58908,0.70097
4.51528,1.61402,0.701126
4.55867,1.63965,0.701271
4.60251,1.66608,0.701408
4.64488,1.69215,0.70153
4.66118,1.70231,0.701574
4.69088,1.72103,0.701651
4.72065,1.74004,0.701722
4.75079,1.75956,0.701789
4.781,1.77939,0.701851
4.81154,1.7997,0.701907
4.84222,1.82039,0.701959
4.87319,1.84156,0.702005
4.90431,1.86312,0.702046
4.93556,1.88508,0.702082
4.96698,1.90746,0.702114
4.99843,1.93018,0.70214
5.02995,1.95328,0.702162
5.06019,1.9758,0.702178
5.07192,1.98464,0.702183
5.09292,2.00067,0.70219
5.11392,2.01698,0.702195
5.13492,2.03359,0.702198
5.15587,2.05051,0.702198
5.17681,2.0678,0.702197
5.19653,2.08445,0.702192
5.2047,2.09143,0.70219
5.21877,2.1036,0.702185
5.23297,2.11602,0.702179
5.24736,2.12873,0.702171
5.26194,2.14174,0.702161
5.27672,2.15506,0.702151
5.29172,2.1687,0.702138
5.307,2.18272,0.702125
5.32242,2.19698,0.702109
5.33751,2.21105,0.702093
5.34352,2.21664,0.702087
5.35441,2.22675,0.702074
5.36562,2.23709,0.702061
5.3772,2.24766,0.702046
5.38918,2.25848,0.702031
5.40157,2.26954,0.702015
5.41445,2.28088,0.701998
5.42778,2.29249,0.70198
5.44165,2.30442,0.701961
5.45592,2.31657,0.701941
5.4706,2.32894,0.70192
5.48519,2.34114,0.701899
5.49095,2.34594,0.701891
5.50143,2.35467,0.701875
5.5122,2.36364,0.701859
5.52319,2.37282,0.701843
5.53444,2.38224,0.701826
5.54503,2.39115,0.70181
5.54995,2.39527,0.701803
5.5581,2.40204,0.701791
5.56665,2.40905,0.701778
5.57561,2.41628,0.701765
5.58507,2.42379,0.701751
5.59503,2.43155,0.701737
5.60557,2.43964,0.701723
5.61669,2.44802,0.701708
5.62837,2.45671,0.701692
5.64061,2.46569,0.701676
5.65298,2.47467,0.70166
5.65792,2.47823,0.701654
5.66703,2.4848,0.701642
5.67652,2.49162,0.70163
5.68629,2.49865,0.701618
5.69606,2.50569,0.701606
5.69989,2.50846,0.701601
5.70688,2.51351,0.701593
5.71398,2.51864,0.701584
5.72112,2.5238,0.701574
5.72836,2.52904,0.701564
5.73565,2.53433,0.701554
5.74301,2.53967,0.701544
5.7504,2.54506,0.701533
5.75762,2.55033,0.701522
5.76048,2.55241,0.701518
5.76579,2.55628,0.70151
5.7714,2.56036,0.701502
5.77738,2.5647,0.701493
5.78382,2.56935,0.701484
5.78985,2.57379,0.701476
5.79283,2.57613,0.701472
5.79724,2.57996,0.701465
5.80138,2.58416,0.701459
5.80511,2.58879,0.701452
5.80833,2.5939,0.701444
5.81094,2.59955,0.701437
5.81283,2.60572,0.701429
5.81395,2.6125,0.70142
5.81422,2.61989,0.701412
5.81364,2.62726,0.701403
5.81307,2.63074,0.7014
5.81167,2.63673,0.701393
5.80962,2.64316,0.701387
5.80687,2.65002,0.70138
5.80335,2.65743,0.701373
5.79966,2.66426,0.701367
5.79741,2.66818,0.701363
5.79385,2.6741,0.701358
5.78993,2.68041,0.701353
5.78559,2.68724,0.701347
5.78085,2.69457,0.701342
5.7757,2.70246,0.701336
5.77015,2.71092,0.701329
5.76418,2.71999,0.701323
5.75782,2.72967,0.701316
5.75176,2.73889,0.70131
5.74866,2.7436,0.701307
5.74375,2.7511,0.701302
5.73856,2.75903,0.701297
5.73308,2.76742,0.701292
5.72729,2.77632,0.701286
5.72218,2.78431,0.701281
5.71905,2.78955,0.701279
5.71469,2.79758,0.701275
5.71015,2.80696,0.701271
5.70543,2.81799,0.701266
5.70054,2.83081,0.701262
5.69546,2.84561,0.701257
5.69022,2.8624,0.701252
5.68478,2.88137,0.701247
5.67921,2.90229,0.701242
5.67348,2.92531,0.701237
5.66927,2.94313,0.701233
5.66567,2.95903,0.701229
5.66173,2.97712,0.701225
5.65782,2.99598,0.701221
5.65396,3.01551,0.701217
5.65015,3.03572,0.701213
5.64738,3.05116,0.70121
5.64526,3.06368,0.701207
5.643,3.07816,0.701204
5.64091,3.09305,0.701201
5.63904,3.10835,0.701198
5.63741,3.1241,0.701194
5.63606,3.14027,0.701191
5.63497,3.15696,0.701187
5.63419,3.17404,0.701183
5.6337,3.19164,0.701179
5.63352,3.20968,0.701175
5.6502,3.04801,0.70121
5.6504,3.06052,0.701207
5.65079,3.07337,0.701204
5.65137,3.08664,0.701201
5.65215,3.10029,0.701198
5.65315,3.11436,0.701195
5.65436,3.12893,0.701191
5.65111,3.04598,0.701211
5.65214,3.05607,0.701208
5.65333,3.06671,0.701206
5.65468,3.07787,0.701203
5.65618,3.08944,0.7012
5.65785,3.10155,0.701197
5.6597,3.11425,0.701194
5.66172,3.12755,0.701191
5.66391,3.14149,0.701187
5.66624,3.15595,0.701184
5.66873,3.17112,0.70118
5.65188,3.04614,0.70121
5.65371,3.05698,0.701208
5.65563,3.06819,0.701205
5.65766,3.07987,0.701202
5.65981,3.09205,0.701199
5.66209,3.10479,0.701196
5.66449,3.1181,0.701193
5.66702,3.13198,0.701189
5.6697,3.14655,0.701186
5.67246,3.16161,0.701182
5.67533,3.17733,0.701178
5.67831,3.19368,0.701174
5.68136,3.2106,0.70117
5.68447,3.22811,0.701166
5.65225,3.04771,0.70121
5.6544,3.06001,0.701207
5.65662,3.0727,0.701204
5.6589,3.08578,0.701201
5.66128,3.09932,0.701197
5.66376,3.11335,0.701194
5.66633,3.12787,0.70119
5.669,3.14292,0.701187
5.67177,3.1585,0.701183
5.67463,3.17462,0.701179
5.67758,3.19128,0.701175
5.6806,3.20848,0.701171
5.68367,3.22618,0.701166
5.68679,3.24436,0.701162
5.68994,3.26306,0.701157
5.69311,3.28223,0.701152
5.69626,3.30179,0.701148
5.69937,3.32176,0.701143
5.70244,3.34211,0.701138
5.70544,3.36283,0.701133
5.70775,3.37796,0.701133
