0.192962,0.014851
0.189247,0.0169904
0.0938307,0.0200812
0.0515274,0.013522
0.0445691,0.0171828
0.047073,0.0270295
0.0481561,0.0192266
0.0587846,0.014134
0.0516479,0.0146544
0.0752069,0.0142552
0.0785585,0.0156419
0.0966005,0.0145543
0.0990018,0.0206162
0.113225,0.0190885
0.117485,0.022841
0.102264,0.0189761
0.0527776,0.0188471
0.0572192,0.025958
0.0425344,0.0153143
0.0533931,0.016019
0.0539903,0.0153319
0.083842,0.0152196
0.0906639,0.0139735
0.100977,0.0216566
0.0961984,0.0215212
0.089437,0.0225329
0.109919,0.0202944
0.129215,0.0224992
0.150353,0.0165621
0.153957,0.0162905
0.178037,0.0246353
0.261805,0.0146719
0.227369,0.0196267
0.214891,0.0165536
0.236802,0.0151271
0.249784,0.0161728
0.271801,0.016741
0.240661,0.0133606
0.224928,0.0142935
0.227416,0.0146701
0.19085,0.0154333
0.193,0.0196391
0.181228,0.0129159
0.0928284,0.0173229
0.0522791,0.0183568
0.0463829,0.0142963
0.193004,0.0173034
0.184928,0.0211687
0.0903492,0.0184118
0.0508431,0.0167363
0.0474219,0.0148826
0.228532,0.0156279
0.230697,0.0174736
0.110391,0.0170981
0.0889142,0.0236433
0.0690732,0.0188712
0.0679135,0.0160839
0.064503,0.0209493
0.0765196,0.0142958
0.0773264,0.0205965
0.0821647,0.0186906
0.0960915,0.0144822
0.104195,0.0193879
0.129572,0.0229078
0.139277,0.0193281
0.12518,0.0186435
0.130131,0.0227645
0.236315,0.0187348
0.366311,0.0293308
0.176126,0.0292429
0.116842,0.0311946
0.0805786,0.0204211
0.0694062,0.0176044
0.0664745,0.0216827
0.0944416,0.0184048
0.0865283,0.0204133
0.0869165,0.0134292
0.0913758,0.0194374
0.119575,0.0222315
0.13229,0.0171751
0.138087,0.0213392
0.132582,0.0178805
0.136693,0.0190949
0.0818081,0.0181913
0.0766369,0.0254257
0.0633198,0.0253058
0.0638545,0.0167869
0.0932236,0.0175802
0.128978,0.016521
0.128359,0.0158656
0.13808,0.0203105
0.127132,0.018837
0.134697,0.0159478
0.155366,0.0202571
0.203231,0.0183842
0.169236,0.0191658
0.128436,0.0174148
0.0868872,0.0175686
0.0724204,0.0177818
0.0645881,0.0207413
0.062845,0.0198755
0.0756867,0.0185343
0.0768198,0.0172173
0.0834915,0.0157524
0.0947169,0.0169448
0.0982441,0.0180657
0.128739,0.0136636
0.123649,0.0163734
0.164046,0.021972
0.126561,0.018873
0.106452,0.013504
0.068682,0.020825
0.0329641,0.0208076
0.0511589,0.0225758
0.0718113,0.0194418
0.128422,0.0202004
0.125249,0.0177747
0.186578,0.0293374
0.202973,0.0318757
0.131668,0.0180168
0.156088,0.0197209
0.164885,0.0186803
0.166549,0.0177377
0.198993,0.0123739
0.232667,0.0145475
0.250912,0.0149523
0.348196,0.0164243
0.496474,0.0266384
0.237375,0.0146879
0.148973,0.0213888
0.0725551,0.0178039
0.0582115,0.0194413
0.0828675,0.0242299
0.117587,0.0199453
0.102085,0.0220031
0.134337,0.0220894
