0.058309,0.00428301
0.0604297,0.00648832
0.0590478,0.00499398
0.0575,0.00406423
0.0365725,0.00446052
0.0399433,0.00502787
0.0350103,0.00455656
0.024414,0.00491449
0.0322919,0.00467081
0.0284751,0.00606569
0.0288119,0.00447358
0.0385221,0.0040544
0.0389117,0.00421025
0.0379355,0.00472663
0.0294754,0.00401062
0.0143149,0.0070164
0.0202875,0.00906335
0.024586,0.00538209
0.0249025,0.00468166
0.053961,0.00376107
0.032746,0.00546466
0.0322761,0.00492483
0.0357274,0.00583622
0.0292334,0.00566699
0.0169921,0.00532869
0.0185643,0.00590887
0.00622649,0.0123728
0.00404929,0.0106712
0.00367549,0.00909699
0.00363764,0.0135955
0.00244714,0.00846188
0.0195487,0.00771029
0.0180844,0.00650942
0.0167779,0.00618557
0.0221334,0.00584493
0.0164076,0.00561552
0.0236097,0.0062726
0.0376555,0.00446508
0.0389674,0.00402669
0.0370744,0.00442489
0.0392669,0.00432451
0.0417138,0.00447897
0.0438545,0.00536725
0.0485581,0.0045583
0.0484836,0.00432939
0.0456473,0.00445852
