0.0619355,0.00488791
0.0636811,0.00440511
0.064088,0.0046864
0.0410114,0.004653
0.0347094,0.00389454
0.0307723,0.00351332
0.0364096,0.00381147
0.0401643,0.00369255
0.0343491,0.00374615
0.0353339,0.00390366
0.0367892,0.00415721
0.0340218,0.0043631
0.0401115,0.00420298
0.0350864,0.00389154
0.0421975,0.00452506
0.0388633,0.00415485
0.0337917,0.00419532
0.0327847,0.00425028
0.0368755,0.00400507
0.0384557,0.00517801
0.0238365,0.00375929
0.0144334,0.0054927
0.00386307,0.00756547
0.0133847,0.00618226
0.00208296,0.00674461
0.00235079,0.0083684
0.0369572,0.00640438
0.0479174,0.00423008
0.0572943,0.0045719
0.035931,0.00454367
0.0398806,0.00452666
0.0399799,0.00424382
0.0395539,0.00402683
0.0384195,0.00437554
0.0381209,0.00464785
0.0439051,0.00430038
0.0418956,0.00429936
0.0399958,0.00464368
0.0398688,0.0041661
0.0388215,0.00426935
0.0417838,0.00440008
0.0329352,0.00409399
0.0389401,0.00410955
0.0292379,0.00426912
0.0326007,0.00456639
0.0324749,0.00417131
0.0347346,0.00379308
0.0274866,0.00423522
0.0291476,0.00407112
0.0249312,0.00376218
0.0302415,0.00404061
0.0288175,0.00456419
0.0355638,0.00394959
0.0312994,0.00389202
0.0151587,0.0047525
0.0144301,0.00555627
0.0121031,0.00492815
0.0151776,0.00539777
0.014243,0.00540434
0.0175244,0.00556572
0.0174287,0.00536292
0.0140852,0.00527259
0.0161437,0.0053474
0.0156263,0.00506243
0.0206179,0.00443286
0.0235183,0.00438018
0.0276837,0.00507213
0.0274697,0.00412001
0.0366181,0.00405505
0.0375251,0.00419314
0.036693,0.00429057
0.0346257,0.00419746
0.0333324,0.00416356
0.0523876,0.00428353
0.0415799,0.00420757
0.0511782,0.00454302
0.0407985,0.00384206
0.0532007,0.00417756
0.0317807,0.00414755
0.032566,0.00455049
0.0325651,0.00454852
0.0249086,0.00406584
0.0252802,0.00433659
0.0255446,0.0039819
0.0325191,0.00477495
0.0206666,0.00393529
0.0305845,0.00426963
0.024913,0.00433192
0.0114504,0.00577476
0.0132406,0.00648005
0.00574472,0.0160171
0.00228857,0.010901
0.0218874,0.00553006
0.023158,0.00462313
0.0226419,0.00475927
0.0238675,0.00501529
0.0212739,0.00418356
0.0275305,0.00407945
0.0297542,0.00496188
0.0305525,0.0045338
0.03336,0.00400694
0.0343437,0.0045144
0.0376348,0.00452261
0.0306955,0.00390083
0.0415343,0.0038911
0.0298833,0.00482505
0.0327297,0.00361658
0.0289118,0.0041891
0.0323565,0.00372115
0.0350265,0.00423398
0.0345065,0.00393046
0.0330289,0.00384005
0.0281585,0.00359944
0.037251,0.0038899
0.0360655,0.00388977
0.0427162,0.00439088
0.0362866,0.00382837
0.0405637,0.00399309
0.0407491,0.0041546
0.0391465,0.00413253
0.037609,0.00411983
0.0406101,0.00437767
0.041881,0.0041954
0.0398588,0.00415712
0.0396641,0.00376062
0.0398266,0.004721
0.0400542,0.00417975
0.0308431,0.00396721
0.0319853,0.00428751
0.0300879,0.00422109
0.0310045,0.00384106
0.0350194,0.00421469
0.0340142,0.00397246
0.0321257,0.0048169
0.0248121,0.00448603
0.0237712,0.00432557
0.0132729,0.00440137
0.0187525,0.00607563
0.0262636,0.0049259
0.0254816,0.00435311
0.0143112,0.00569142
0.0259918,0.00455615
0.0279586,0.0043587
0.0291769,0.00424652
0.0246366,0.00380806
0.0245701,0.00506073
0.0321939,0.00425415
0.0356131,0.00439681
0.0432566,0.00419315
0.0419469,0.00399589
0.0422836,0.00422334
0.0353878,0.00392763
0.0616051,0.00419742
0.0565573,0.0037804
0.0622134,0.00417792
0.0402773,0.00410704
0.0634993,0.00437534
0.0641188,0.00466487
0.0551446,0.00468129
0.0533363,0.00428664
0.0555355,0.00443332
0.0256659,0.00436281
0.0200997,0.00538607
0.0342754,0.00377684
0.0359799,0.00409216
0.0380629,0.00445567
0.0296553,0.0059281
0.0280894,0.00395409
0.0361054,0.00404363
0.0305115,0.0048005
0.0274795,0.00395145
0.0343469,0.00421183
0.0300648,0.00428554
0.0293568,0.004056
0.020516,0.00541425
0.00556881,0.00521435
0.00346236,0.00939392
0.00146581,0.00632774
0.0295338,0.00490703
0.0278015,0.00429114
0.0341677,0.00432687
0.0312825,0.00390185
0.0348295,0.00453412
0.035746,0.00382555
0.0280315,0.00394561
0.0276049,0.00376588
0.0316258,0.00460115
0.048996,0.00442115
0.0579922,0.00412955
0.0403627,0.00407203
0.0599503,0.00412249
0.0610217,0.00399611
0.0541991,0.0045945
0.0572538,0.00418458
