0.0591392,0.00495728
0.065268,0.0053655
0.0560231,0.00426562
0.0282655,0.00446327
0.0264073,0.0041623
0.029178,0.00416382
0.0266962,0.00447424
0.0467796,0.00468522
0.0279985,0.00446201
0.0294467,0.00450578
0.0295977,0.00471443
0.0233125,0.00480252
0.0263186,0.00499052
0.0206275,0.00529669
0.0230702,0.00521201
0.0223263,0.00513085
0.0219383,0.00465527
0.0211334,0.0042169
0.0311295,0.00436769
0.0342491,0.00391694
0.0329636,0.00481276
0.0679401,0.00467269
0.0269529,0.00553917
0.0274053,0.00459488
0.0296526,0.00393842
0.0356715,0.00410388
0.0374508,0.00390499
0.0269373,0.00467361
0.0489076,0.00491564
0.0511256,0.00428126
0.0496721,0.00435087
0.0247614,0.00578661
0.0490303,0.00415609
0.0403917,0.00457459
0.0263331,0.00435979
0.0260234,0.00390437
0.0233791,0.00405502
0.0296763,0.00420844
0.0257791,0.004198
0.0326191,0.00436322
0.00945113,0.00739083
0.026824,0.00505548
0.0563346,0.00455588
0.0673213,0.00389182
0.0654543,0.00443634
