0.0591219,0.0060039
0.0619357,0.00708625
0.0627661,0.00429892
0.0310438,0.00467948
0.0304903,0.00470976
0.0332002,0.00446954
0.0217705,0.0041076
0.0494794,0.0046009
0.0296829,0.00669887
0.0276657,0.00483946
0.0195994,0.00472258
0.028074,0.00448185
0.0185976,0.00427872
0.0256394,0.00455472
0.0228665,0.00446906
0.0259705,0.00462253
0.0259168,0.00401298
0.025956,0.00434044
0.0256149,0.00496936
0.034942,0.00470413
0.0570729,0.00407512
0.0674696,0.004677
0.0380268,0.00630165
0.0232324,0.00439044
0.0328673,0.00429816
0.0322019,0.0039753
0.0325463,0.00480347
0.0301117,0.0043041
0.03649,0.00464514
0.0312668,0.00421446
0.052098,0.00449008
0.0347598,0.00437181
0.0306616,0.00413311
0.0304806,0.003764
0.0244401,0.00424974
0.0241907,0.00403407
0.0373669,0.00481347
0.0330226,0.00396467
0.0291245,0.00409549
0.034149,0.00399864
0.00761479,0.00604006
0.0284688,0.00380564
0.0407383,0.00409474
0.0510466,0.00531129
0.0585726,0.00454177
