0.0601611,0.00623281
0.0598114,0.00688266
0.062169,0.00439931
0.0658947,0.00488617
0.0420153,0.00548506
0.0328465,0.00457478
0.0282056,0.00470262
0.0169077,0.00518617
0.034899,0.00427373
0.0396291,0.00431272
0.0421713,0.00467487
0.038864,0.00478782
0.0360943,0.00471287
0.0332964,0.00482895
0.0438661,0.00417262
0.0355641,0.00482386
0.0243925,0.0062502
0.0157786,0.00592819
0.0305241,0.00490125
0.0322996,0.00491206
0.036546,0.00493748
0.0355544,0.00468326
0.031731,0.00532802
0.035862,0.00402123
0.0428453,0.0049669
0.040663,0.00437289
0.0371154,0.00459939
0.0567425,0.00390965
